index,mark
59766,5
4648,5
73754,4
360274,5
261716,5
284951,4
68643,4
333501,4
296419,3
193299,4
333222,4
356862,4
363921,3
38112,4
289175,4
316877,4
152152,5
284696,5
257694,5
5764,4
12465,5
293518,3
192491,4
38199,4
367812,4
170144,3
273223,5
374370,5
37222,3
16411,5
287342,4
365803,5
319738,5
234080,3
333511,4
222503,4
47985,5
62170,5
22286,4
252859,3
186958,5
288480,5
312491,4
373940,3
311383,5
211058,3
208604,4
177283,4
291558,5
38541,5
372546,3
307628,4
354263,4
331644,5
281687,3
265870,5
180489,4
238287,5
256707,4
324322,4
587,4
68892,4
304799,3
232231,3
377007,4
11791,5
9714,4
226293,3
17032,5
193765,5
244207,4
156567,4
265626,4
291718,3
308031,3
263877,4
320432,3
54109,4
350751,3
185466,4
199533,4
303928,5
329476,5
212100,3
293483,5
164600,5
238771,5
218767,5
205737,4
84933,4
326894,4
287687,4
248851,5
315130,5
27024,4
32771,5
179461,4
377908,5
374531,4
195191,3
253311,5
339896,5
83597,4
210068,4
58369,4
322563,5
321629,5
321813,4
33782,5
32767,4
279154,4
39971,3
342481,3
164324,3
340477,5
352279,5
312328,4
63087,4
38293,4
271141,3
4884,4
22749,4
267032,3
339250,4
293777,3
15748,3
83768,4
193485,5
184165,4
55248,5
247605,4
313122,5
368021,3
370443,3
163828,5
293773,4
158124,3
370432,4
177534,5
329642,4
312379,5
47371,4
923,5
206713,5
155602,5
201785,4
233038,3
9096,5
1786,4
339443,3
78389,4
362655,4
215268,5
190184,4
187369,4
246110,3
349999,3
261788,5
78958,5
68498,5
192966,5
33619,5
241821,3
364717,4
53343,4
239534,5
293032,5
224023,4
32555,5
252410,4
360682,3
245559,5
352412,4
52130,4
359109,5
353372,4
42170,5
240293,3
34930,5
245765,4
245911,4
252662,4
52174,5
70242,5
156944,5
226079,3
258771,3
56431,5
227753,4
243924,4
295684,4
56664,5
357542,4
40733,3
53112,5
61814,5
374563,5
224496,4
50983,4
352236,5
204189,4
352796,4
9940,5
84684,5
263329,3
201484,5
338169,5
163337,4
187043,3
16398,4
353873,5
61848,5
56690,5
210935,4
81595,5
55348,4
297052,4
48969,5
294868,5
19553,4
234690,4
30040,4
291969,5
162146,4
377511,5
185902,5
297600,5
240436,4
205633,4
80901,5
279269,3
282964,3
166866,5
271026,5
4474,4
254411,3
319032,4
254563,3
379516,5
10615,3
183852,5
245822,3
354472,3
199464,4
52719,4
372360,4
70183,4
64229,3
10988,4
71399,5
76590,5
161203,4
302994,3
76460,3
301239,5
338383,5
164452,5
183372,5
351051,5
241966,4
59757,4
265897,4
198753,5
280355,3
45530,4
1574,5
291518,4
183297,4
9812,5
226456,4
219016,3
16928,5
168950,5
345401,4
329646,3
333558,3
167178,4
50462,4
68881,4
46125,4
364256,3
298265,4
378699,5
25826,4
284818,5
346941,4
166587,3
361538,4
158202,3
263388,4
223977,3
21306,4
217214,5
77014,5
168244,4
350932,4
7111,3
168864,4
310572,3
353622,5
261156,4
49163,4
262043,5
191982,4
332399,3
161019,4
288975,4
161045,4
201948,3
314788,3
249938,5
174727,4
160202,5
13861,4
236356,3
288405,5
347219,5
62825,4
207352,3
369744,4
269625,5
369165,4
33085,5
271595,5
295886,3
269528,4
4319,4
64374,5
26659,5
265434,5
360325,5
216327,3
378606,4
198589,3
303170,4
76314,4
334840,3
24865,5
11763,5
324426,4
52635,3
168850,3
237188,3
8859,3
63688,3
336799,5
298027,5
163934,4
162590,4
156351,3
319571,4
240162,5
44264,3
179417,4
42996,5
189511,5
324966,5
60971,3
291000,4
253338,5
157970,5
193828,5
191375,4
13053,5
47329,5
64418,5
358310,5
186098,5
346473,4
207088,3
204736,3
36724,4
235923,5
40039,5
323939,5
187923,5
323773,3
350499,4
174759,3
284080,4
44047,5
38838,5
271478,4
233261,5
155903,4
163931,3
359701,4
314186,4
249225,4
300960,4
303659,4
28648,3
285004,5
67293,5
226044,4
339018,3
214289,3
313098,3
342838,3
293224,5
69928,3
76012,3
353404,5
182570,4
254324,4
375624,5
56561,4
29706,4
362261,4
371062,5
76488,5
175398,5
216232,5
3505,4
293146,5
324468,4
261192,3
47986,5
198110,4
250188,3
154815,4
238664,5
37233,3
241153,3
36554,5
170828,5
202537,5
300741,4
64783,4
66753,4
319681,5
68641,4
251584,4
315644,4
360082,5
318092,5
230736,4
21474,4
214038,3
198714,4
239086,5
323443,4
63194,5
373554,5
32329,5
1889,5
192245,4
285560,5
259540,3
292237,5
313744,3
322357,3
312326,4
44532,4
370028,5
36028,3
191927,4
74985,5
62066,5
371120,5
63293,5
179917,5
204035,4
266387,5
375498,5
49597,4
184029,4
295184,5
234967,5
33930,4
332728,3
23744,4
84349,5
349809,5
353285,4
23634,5
52286,3
79650,5
291884,5
373141,5
5499,5
319432,4
312008,5
19024,4
317157,4
221627,3
28686,5
355583,4
228461,5
49119,5
313417,3
22923,4
163035,4
49360,4
154142,5
227376,5
108588,4
183028,5
332912,3
354106,4
238376,3
320459,5
180607,4
24320,5
366584,3
355403,5
55261,5
115181,4
40248,4
339928,4
373242,4
159021,3
176591,5
16892,4
327078,5
321462,4
368253,3
67979,5
47500,5
60090,5
30511,4
302413,5
30966,5
83826,4
360668,5
240696,4
184857,3
265023,3
254827,4
211298,3
190195,4
203285,3
171026,4
40704,4
180834,4
251688,3
154947,5
349423,5
266798,4
318735,4
266838,4
229524,4
316044,4
226382,5
190941,5
17687,3
374384,3
9197,5
48312,4
246669,4
241201,4
359071,4
29452,5
43437,5
295747,5
54483,4
163623,4
344985,5
205748,5
49855,4
220921,5
334223,5
176649,4
52308,4
11181,5
205574,3
22385,5
81756,4
25280,4
52630,4
364435,5
176250,3
80478,4
7508,4
287477,4
2957,5
86082,4
191471,3
174263,5
9494,4
247580,3
69473,4
20223,5
375308,5
354112,4
47651,5
27774,5
28080,5
11868,5
342146,3
38065,4
331625,5
65242,5
379519,5
156983,3
278152,4
245475,3
250675,3
313478,4
31694,5
340248,3
318480,3
318247,4
261456,5
111410,5
232976,4
355337,5
328336,5
252010,3
11044,3
176905,4
29186,5
329310,5
314729,4
376178,3
168609,5
177729,3
274583,5
160643,3
36847,3
241158,5
246297,4
372267,5
158984,5
29564,4
357806,3
325624,3
303209,5
230388,5
237643,4
56172,5
61546,5
302282,5
11921,5
360572,5
113808,3
377348,5
213883,4
321176,4
246380,4
199763,4
193875,4
361634,5
328394,5
352332,4
26670,5
298330,3
222384,4
332134,3
10414,5
28667,3
62221,5
280434,4
152780,3
39408,3
247355,5
38837,5
370866,4
18379,4
162196,5
299834,3
231113,4
199027,5
197938,4
206418,5
308401,4
60060,4
207613,3
21830,5
199470,3
263889,4
207978,3
255162,4
260929,4
288065,4
155578,4
209121,4
215595,4
15503,5
320301,3
258834,5
75891,5
60141,4
266700,3
250764,3
360918,5
263295,5
166724,5
26794,4
166458,5
316883,3
333504,5
36764,3
35175,3
37688,5
366068,4
83902,4
50499,3
170804,5
288207,5
210942,3
354738,5
295270,5
36897,3
363758,4
196755,4
35786,4
183037,5
237662,5
72139,4
314981,5
343640,5
326021,5
69440,4
44269,5
78962,5
340195,4
262132,5
219882,4
78773,4
204562,4
44294,5
337949,5
61758,4
191351,4
294236,5
204707,5
376611,4
226921,3
280760,4
337724,4
293052,3
191971,4
239556,5
348430,4
245963,4
320613,5
315250,5
78056,4
258851,5
81684,5
29200,3
306241,5
202596,5
11925,4
65681,4
333193,3
301478,5
151918,4
293772,4
60266,4
238580,4
276986,4
71034,4
156559,4
297568,4
19580,3
31733,4
51370,5
164373,5
365147,5
46620,3
331176,5
319694,5
284926,4
349785,5
66953,5
261071,4
219550,3
70350,3
49870,5
49843,4
163416,3
270913,3
260379,4
204721,5
241755,4
204522,4
356920,5
21298,5
42633,5
73416,5
156512,4
2504,5
81825,5
45299,3
21695,5
248289,5
197709,3
326682,3
360989,5
58072,5
14675,5
228276,3
245936,5
210841,4
204424,3
372306,4
243980,5
28586,4
185341,4
308518,3
297354,5
1881,5
215784,3
238105,5
38444,5
671,5
896,3
220051,4
193256,3
346369,4
218274,5
163703,3
324908,4
5534,4
237713,5
302243,5
323818,5
323643,5
360919,5
53886,3
364652,5
337291,4
24152,4
23648,5
287645,5
89524,4
170728,5
260481,5
374321,4
11784,5
356624,5
347568,3
163474,5
26551,4
36859,3
183364,5
283368,3
272198,4
274191,5
14671,5
351267,5
365704,5
25072,5
273757,3
78435,5
265704,5
38931,5
244752,4
182034,3
331177,5
13467,5
301207,4
223818,4
318431,4
226505,4
9049,3
242785,5
58188,4
239818,5
75538,4
68102,5
325363,3
203816,5
398,4
187409,4
339053,5
58346,5
270975,5
10702,4
258641,5
304072,3
152137,3
175058,4
369957,4
217319,5
224477,4
71045,4
343893,4
28328,3
376455,4
245499,5
347683,4
170173,3
181177,5
47373,4
80019,4
3961,5
51993,5
7586,4
361200,4
341810,4
18579,4
163477,5
56511,5
378626,4
323526,5
36924,3
59750,5
378536,5
231418,3
4244,5
59513,3
346996,5
275501,4
6250,5
247081,4
325748,3
277256,5
57759,5
373336,4
237197,3
323115,4
223264,4
224317,5
67223,3
26578,4
164613,3
242916,3
266591,5
11807,5
321627,5
71909,3
276148,4
168677,5
186497,3
12259,3
279640,5
9974,5
15942,5
9718,5
1597,5
5033,4
378644,5
377450,3
151830,5
320684,3
362907,4
177363,4
14891,4
256448,3
315107,5
247257,3
335702,5
364988,5
36873,4
167665,3
247403,4
184807,4
63960,5
180472,5
364389,4
261923,4
242990,4
254495,5
323414,3
328747,3
249926,3
12658,4
266946,4
192473,5
314013,3
5388,5
238005,5
244273,4
188998,3
62907,4
175307,4
229052,3
12373,4
326262,5
361753,4
303064,4
18107,4
211469,4
377208,4
172851,5
323141,5
68131,4
287165,5
334353,4
315710,3
195618,4
56935,5
17723,5
195403,5
268759,4
313732,5
41596,3
370586,3
232736,3
356376,4
164010,4
361774,4
265539,4
378223,5
36087,4
186254,4
234524,3
271670,5
162698,3
251163,5
205376,3
313402,4
257974,4
306051,3
155126,5
3582,5
21489,5
30121,4
280078,4
266162,4
213212,5
231729,5
265542,5
204841,5
333883,5
12095,3
186909,4
13321,4
56299,4
365914,3
326684,3
74138,5
190717,3
352634,5
48941,3
228731,4
352969,5
229431,3
170820,5
313785,5
253547,5
297364,5
307271,5
199148,4
10476,5
322752,5
297330,5
254476,5
189479,5
254606,5
319191,5
169416,5
17996,3
163612,4
173206,4
221982,4
40973,4
272403,5
376452,4
166382,4
352972,4
338384,3
210822,4
283068,3
236185,5
362669,5
299617,5
359645,4
370783,5
80331,3
31652,3
276849,5
43983,5
28637,5
167623,5
165279,4
349443,4
72875,5
67976,5
367070,5
351913,4
200151,4
62091,4
28153,5
47799,5
196966,5
55057,4
53628,5
334162,5
293511,5
364351,3
289396,3
320344,4
313736,5
216272,4
117146,5
358078,3
206848,4
64420,4
78161,3
365773,4
328234,5
78937,5
76114,4
26925,3
310338,3
316428,4
255547,4
244074,5
183189,4
256408,5
151965,4
240031,4
101301,4
167450,5
304031,3
34684,5
365734,5
61356,4
34288,5
256565,4
14252,5
44922,5
18627,4
297728,3
167330,5
259017,4
162860,5
227141,4
578,5
47722,4
47448,5
68953,5
224503,3
31280,5
42830,4
14294,4
328867,4
39230,5
358739,4
355785,4
207206,4
318873,4
313150,5
320473,3
9465,5
11785,5
187602,4
33141,5
201407,5
190895,5
81980,4
347427,5
30545,4
179445,5
259055,4
61998,4
326660,4
291572,4
159932,5
307935,3
329906,5
47622,4
31279,4
334894,4
369125,4
28221,5
354113,3
239736,4
2276,5
38346,4
289601,3
274370,3
158701,4
367782,4
82337,5
293967,3
25858,5
370118,3
50754,5
206915,4
226998,3
367415,3
326574,5
69174,4
365452,3
78211,3
62048,5
195254,4
53945,5
28310,4
9318,5
316400,4
256394,5
72373,5
327035,4
322669,3
300536,3
195202,5
363718,5
279395,5
169732,4
304048,4
161797,4
66833,4
168592,4
255263,5
23031,4
20168,5
340139,3
222380,4
199785,4
351685,5
369441,5
340775,5
334479,4
65937,5
354116,4
10324,4
30718,5
11794,4
293417,5
250898,5
72155,5
204036,4
369006,5
274132,3
18208,4
33620,4
9314,5
164977,4
46786,5
168349,5
323254,5
259566,4
57804,5
219116,4
181319,4
186487,5
298472,3
52301,4
214108,5
360760,4
320741,4
111401,4
367448,3
206665,3
315593,5
11123,5
66968,3
261287,5
255596,3
306576,5
255139,5
185336,4
282558,5
308046,4
214410,4
64983,5
253506,3
251470,3
313579,4
282083,4
8461,5
280523,4
179374,3
25417,5
33748,3
290793,4
364735,3
266556,3
265255,3
353455,5
199535,3
261871,3
194783,3
61700,5
73686,5
358624,4
47839,5
187617,4
235287,3
300082,4
237629,3
172545,4
354261,5
261177,5
84966,5
259083,3
368062,4
45774,3
193731,4
42499,4
338965,3
270426,5
245810,5
379211,5
271406,5
5554,4
14116,5
38826,5
199463,4
244986,4
35063,3
70851,5
155292,4
47102,4
72005,3
377864,4
203401,4
239572,4
171418,4
40032,5
18034,3
226196,4
194679,5
344378,4
254478,3
24558,3
302832,4
338524,3
271482,5
254970,5
12548,4
191483,3
25148,5
288676,4
192178,5
277160,3
8659,4
3418,3
1558,5
66557,5
259302,5
75437,4
297531,3
269774,3
240316,4
299721,4
38519,3
168971,4
181126,5
349857,3
247451,3
65285,4
323752,5
296966,4
206079,5
258225,4
11175,5
349444,5
210895,3
218712,5
250425,4
179649,4
300834,4
85953,4
365943,5
338266,5
2150,5
43977,4
156590,5
175910,5
167683,4
24318,5
354846,5
252969,3
10220,4
24755,4
6000,5
286886,5
318522,4
188700,5
182431,5
54008,3
229654,5
287302,4
366444,5
370113,5
183777,4
257019,4
191482,4
367229,5
52008,4
329124,4
39671,4
200966,5
62912,4
40532,4
217238,4
244391,4
369709,5
185334,4
265250,5
372747,5
166385,4
20430,4
38546,5
371970,3
59818,5
295181,5
329301,5
271735,5
325788,4
294935,4
324092,5
209107,4
308905,5
273260,4
307164,4
368455,3
202392,4
244271,5
66289,4
56896,3
21371,5
221909,5
194672,4
85036,5
369625,5
241054,4
357060,4
180440,4
35524,4
225563,3
16067,4
70791,3
290253,4
279511,5
23272,4
362408,5
359419,4
225979,5
276481,3
271200,5
64049,3
377723,3
314059,4
210388,3
309170,5
61415,5
10874,4
29335,5
203912,4
291232,4
249945,5
8155,5
62908,5
164946,5
56115,4
163398,4
266813,4
375604,4
179065,5
297257,4
289294,4
47934,5
190876,5
364204,5
4752,4
275340,5
288964,4
216966,5
365056,4
312028,4
224621,5
158299,5
314478,5
207687,4
230061,4
23151,3
342972,4
238204,4
301212,5
71897,3
90419,3
247356,4
55397,5
352735,4
288879,3
50683,5
325422,5
243486,3
319658,5
291394,4
240063,4
178473,4
79347,3
369952,5
343732,3
200992,5
45258,5
219901,3
228821,4
44565,4
353454,4
38761,4
10669,5
39231,4
53109,4
192519,5
367384,3
351392,5
344775,4
65323,5
33359,4
44749,4
378710,4
1811,4
323812,5
359162,4
301209,5
347905,4
239257,4
78089,5
295730,5
279183,4
37887,5
173777,4
279484,4
55908,4
245285,5
24514,4
191761,5
20746,5
265343,3
73775,3
345393,4
173970,4
376028,3
222498,5
27067,4
17201,4
162581,4
45645,5
215193,4
348417,5
72086,5
349688,5
365184,3
182398,3
281195,4
241629,3
171035,5
85197,5
261034,5
378955,4
60927,5
173612,5
377656,4
28666,4
78249,5
202371,4
290483,5
259834,4
257502,4
371317,5
31558,4
245930,4
165059,5
62498,5
246750,4
327185,4
173778,4
263379,4
349265,5
248878,4
31829,4
324513,3
3517,4
284288,3
81722,3
52182,5
326902,4
300008,5
18182,5
3493,4
346647,4
208165,3
316388,4
269139,4
41807,4
248371,4
282428,3
362616,5
35121,5
303317,4
44800,4
2510,4
276912,4
368695,4
244199,4
156189,5
12145,5
255528,3
241795,5
270525,5
348647,3
169264,4
176544,5
378656,5
283343,4
187667,4
73107,5
6249,4
70564,4
59516,3
209885,5
183781,3
322413,4
272852,3
264624,4
359997,3
159588,4
170802,3
170706,5
341222,4
31779,5
312001,5
296706,5
30148,5
43636,4
299909,3
352509,4
193816,5
154927,5
362657,4
249946,4
23504,4
199071,5
27284,5
2374,4
237305,5
63029,5
37081,4
165082,4
363347,3
361868,4
312025,5
55627,4
266004,3
1461,5
14670,5
223028,3
374115,3
12382,5
38252,5
249273,3
83703,3
280915,4
239661,3
23278,4
19853,4
268158,3
345247,4
240432,3
31726,4
24403,4
211565,5
243224,3
360362,3
233713,3
4487,3
326249,4
38648,4
209455,5
172871,5
161217,5
332302,3
174149,3
268978,5
195364,4
35348,3
63127,5
256817,5
3425,5
237854,4
344119,4
316056,5
299102,5
325930,4
187195,4
71609,4
371109,5
203413,5
234144,5
358188,5
22290,5
154790,3
278324,4
363030,4
46110,5
32990,5
340035,4
286079,4
199237,5
323637,4
250971,5
72500,4
234744,4
152476,5
62012,4
332261,5
261600,3
13590,4
260749,5
314613,3
359281,4
1771,4
41724,4
75815,4
246340,3
378305,5
229440,4
183194,3
339225,5
249603,5
185229,5
154287,3
356626,5
332547,3
86076,4
353613,5
19515,5
195012,4
313038,5
242528,4
176492,4
297800,4
16515,4
15968,5
6631,4
214392,4
323267,4
306969,4
182875,5
5645,5
59859,5
356898,3
57575,5
154857,4
23120,4
157207,4
227041,5
74850,5
361574,3
230503,4
259443,4
80759,3
164979,5
45851,5
200940,3
181246,4
45735,4
245462,3
374790,3
43612,4
319662,4
71251,4
157343,4
155932,4
15424,4
56038,5
247671,4
192127,5
72087,5
326988,5
242978,5
280594,3
364253,3
63913,3
377027,4
286883,5
8160,4
15081,5
225163,5
254738,5
79593,5
34624,4
14602,4
196674,4
315951,3
7609,5
172376,3
321298,5
39513,4
314875,3
269445,5
177660,5
68971,5
378911,3
369862,5
269746,4
229572,4
271151,5
363057,5
35166,5
3623,5
351718,4
318065,4
5090,4
31070,4
45197,4
166133,4
35904,4
155160,4
356690,5
247627,5
49144,3
10465,5
250795,5
212921,3
52138,4
294273,4
350820,4
199984,4
173169,4
364552,5
207025,4
242326,5
234328,4
330900,4
296388,5
201943,5
54412,4
276825,4
81791,3
37069,5
78961,5
33829,4
35554,4
56543,3
279267,4
231706,4
44441,3
344979,5
204493,4
42961,3
69223,5
313061,4
12735,5
184582,3
318286,5
346335,5
257310,4
154024,4
171613,4
274099,3
39118,5
331109,5
154139,4
297660,4
29326,4
289789,3
116680,4
172988,3
361719,3
37822,3
63456,4
356456,3
245187,4
258634,5
12957,5
345260,4
317643,4
30424,4
248951,5
375869,4
85085,5
297180,4
163363,4
165799,3
271737,5
314824,4
39687,5
188585,5
33401,5
69297,5
47515,4
215247,5
282815,3
365551,5
335047,3
271435,5
45877,4
78833,5
155782,5
109005,4
249089,5
63063,4
194083,3
376084,4
176313,5
250390,5
3423,4
228871,3
8342,3
360876,4
199999,5
173042,5
40060,4
7469,4
199241,4
358290,3
293297,5
322471,5
202149,4
16226,3
179411,5
252663,4
58474,5
186133,5
248903,5
50960,4
79796,4
265026,4
2461,3
70577,3
345017,4
47659,4
161454,5
16417,5
58696,3
370233,3
226206,5
30385,5
39131,4
373052,4
281946,4
280920,5
307067,4
216216,3
300275,4
290474,5
250588,5
43950,4
8888,4
170216,5
321940,4
257566,4
169359,4
242994,4
350651,3
330547,4
250754,4
15579,4
66565,5
226741,5
193987,5
168970,4
200630,4
198417,3
291661,5
161171,5
216015,3
29642,5
262018,5
276742,4
290520,4
73535,5
221214,4
318455,4
271778,3
271082,5
37719,5
315404,3
73593,5
154452,5
364132,3
353356,4
333377,3
358299,4
193945,5
38654,4
192962,4
264415,5
197554,4
13268,5
364041,5
189636,3
167558,5
263493,5
270163,5
194485,5
54292,5
311331,4
49299,4
223040,5
84060,4
283775,4
43018,4
345319,3
250487,4
163396,3
170824,4
189715,5
221442,4
63264,4
21541,5
323552,5
363451,5
297361,5
260636,4
257038,4
257939,4
10599,4
193018,4
231634,5
3873,5
335892,4
270134,5
196183,5
253306,4
352192,4
901,5
305345,4
78734,5
375872,5
237189,3
165399,4
323178,4
80191,4
221693,3
191545,5
287765,5
314775,4
303106,4
303753,4
366320,5
185279,3
207470,3
241182,5
285844,5
337752,3
268535,4
341226,4
163019,5
258791,4
304317,4
38313,3
250899,5
378018,5
354511,5
18444,4
54922,5
257945,4
326538,3
195359,3
5878,5
34950,3
73266,5
204709,3
277394,4
242317,5
167980,5
378145,5
378299,5
309517,5
56260,5
275244,3
281869,4
58853,4
336737,3
73678,3
8770,5
248691,3
216583,3
16991,5
318579,5
53561,4
270874,4
6450,3
207522,4
38340,4
343455,5
311799,3
304997,4
245236,3
238278,4
80995,5
301734,4
241053,5
30379,3
295436,4
197581,4
204968,5
222582,4
213199,5
320195,3
33396,4
56111,4
324731,4
16625,5
301955,4
299550,4
256526,3
19408,4
51924,4
258561,4
337065,5
19506,4
323783,5
262193,4
28539,5
265565,3
76136,3
202390,5
329896,5
234951,5
57167,4
278508,5
66807,4
212767,4
194601,5
349266,4
324391,3
66429,5
55330,3
169742,3
64752,3
42763,4
333087,4
183649,5
261952,5
182074,5
197453,5
363165,4
84210,4
209300,4
65384,3
309378,5
204494,5
170281,4
362433,4
221374,4
312822,3
202532,5
239511,5
360581,4
52451,5
16801,4
309346,3
270619,3
195380,4
347604,5
70813,5
340628,5
189301,5
193170,4
42921,4
31451,4
12086,5
212866,5
360456,5
359434,3
199835,3
24914,5
361151,5
193970,4
261503,5
239529,4
21482,5
74332,5
2945,3
40220,3
49817,4
257287,4
72908,5
209007,4
223156,3
70237,5
322488,3
153425,4
317789,5
68331,4
245333,5
58417,4
294767,4
205567,4
361289,4
154798,3
237378,3
275092,3
77,4
352230,5
18248,3
361770,4
252290,4
293922,4
331040,3
310433,5
326417,4
27236,5
315167,4
49490,5
271816,5
7273,3
243958,5
257615,4
47725,4
344575,5
364037,4
53097,4
343378,4
23944,5
249515,5
336144,3
252843,3
317639,4
373589,4
342882,4
40899,4
26916,3
180155,5
42233,5
371138,5
334625,3
161546,4
350225,3
373946,4
345951,5
351683,5
9997,3
177436,4
14913,4
165154,3
51853,3
54214,4
70582,3
70453,5
24603,4
261086,4
336230,5
42628,4
371548,5
180925,4
244414,4
332441,4
359368,3
11606,4
173299,4
253345,3
267864,3
50714,5
171397,5
367052,5
304920,4
30207,4
261553,3
305518,4
10052,5
218288,5
190500,3
160982,3
185827,3
302265,4
334977,5
83227,4
324979,5
171774,3
184167,5
298599,5
372096,4
243903,3
359471,4
160365,3
254720,5
82647,5
202601,3
207039,4
19599,4
315572,5
350069,3
10846,3
283460,4
28077,4
281212,3
164331,5
158531,5
327722,5
215716,5
189232,3
332012,3
280467,5
155289,3
176677,4
304676,5
278637,5
34769,5
369471,5
330607,4
27494,4
287106,3
326760,4
255476,4
301139,4
60746,4
196130,4
301831,5
297694,4
282453,4
352813,4
369743,4
358844,4
61683,3
305771,5
34725,5
354818,5
284440,5
152199,4
250187,3
51336,5
243917,4
372734,4
54458,5
263869,4
185676,5
236032,5
355262,4
12421,5
216326,3
26354,4
241948,3
164470,3
172939,3
152536,4
205576,5
318842,4
30717,5
161204,3
346882,4
326477,3
337541,4
16421,5
320816,3
173215,5
14569,5
279845,5
37094,4
209408,5
352790,3
24803,3
316474,3
329654,4
23898,5
197650,4
25900,4
62837,4
29194,5
63996,3
355823,5
238419,5
27841,4
192153,5
53733,4
373215,5
375859,5
38250,5
38464,5
335448,5
297463,5
47632,4
239018,4
293663,4
21563,5
233537,5
13393,5
2845,5
216812,5
352453,5
43271,3
166249,3
226228,4
290670,4
254913,5
81070,5
212951,5
312494,3
222783,4
74271,4
343154,5
68978,5
239567,5
299775,5
13277,5
349716,4
255427,4
211074,4
157327,3
86369,5
303888,3
75499,4
311208,5
211880,4
372619,4
332067,3
75410,4
370342,4
165710,4
357112,3
348596,5
231410,4
241601,3
3609,4
219467,4
55620,4
290973,4
47683,5
333887,3
224295,5
369024,3
204550,4
